Location,Timestamp,Question6a,Question6b,Question7a,Question7b,Question8a,Question8b,Question9a,Question9b,Question10a,Question10b,Question11a,Question11b,Question12a,Question12b,Question13a,Question13b,Question14,Question15,Technical/Theorical mark,Pre/Exam mark,Coordinate,T1,T2,T1 Floating,T2 Floating,T1 Final,T2 Final,ABS1,ABS2,Category
Sydney,12/04/2019,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,1,4,6,6,5,"6,5",7.5,6.25,0.548517945,0.332680332,8.048517945,6.582680332,8.048517945,6.582680332,Social marketing
Sydney,12/04/2019,1,1,0,1,0,0,1,1,0,1,0,0,0,1,1,0,10,4,5,3,"5,3",6.25,3.75,-1.339278275,0.818897477,4.910721725,4.568897477,4.910721725,4.568897477,Design Skills
Sydney,12/04/2019,0,0,1,1,1,0,0,1,0,1,0,1,1,1,0,1,10,3,6,3,"6,3",7.5,3.75,0.170538673,0.247353632,7.670538673,3.997353632,7.670538673,3.997353632,IT Management
Sydney,12/04/2019,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,3,7,4,3,"4,3",5,3.75,-1.492012039,1.497798411,3.507987961,5.247798411,3.507987961,5.247798411,software engineering
Sydney,12/04/2019,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,1,3,3,3,"3,3",3.75,3.75,-0.620757604,-0.086105139,3.129242396,3.663894861,3.129242396,3.663894861,Design Skills
Sydney,12/04/2019,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,10,1,2,3,"2,3",2.5,3.75,-0.2232168,0.14855043,2.2767832,3.89855043,2.2767832,3.89855043,Design Skills
Sydney,12/04/2019,0,0,0,0,1,1,0,0,1,1,0,1,1,0,1,0,0,0,3,4,"3,4",3.75,5,-0.272683051,-0.285135962,3.477316949,4.714864038,3.477316949,4.714864038,Design Skills
Sydney,12/04/2019,1,1,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,10,7,3,"7,3",8.75,3.75,1.025477963,-1.217903402,9.775477963,2.532096598,9.775477963,2.532096598,IT Management
Sydney,12/04/2019,1,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,9,3,4,"3,4",3.75,5,1.298942981,-1.036649456,5.048942981,3.963350544,5.048942981,3.963350544,IT Management
Sydney,12/04/2019,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,10,9,2,4,"2,4",2.5,5,0.073205428,0.347425849,2.573205428,5.347425849,2.573205428,5.347425849,software engineering
Sydney,12/04/2019,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,2,2,4,2,"4,2",5,2.5,1.062220349,-0.849705446,6.062220349,1.650294554,6.062220349,1.650294554,IT Management
Sydney,12/04/2019,1,0,0,0,1,1,0,0,1,1,1,0,1,0,0,1,8,8,3,5,"3,5",3.75,6.25,1.000532843,1.446755799,4.750532843,7.696755799,4.750532843,7.696755799,software engineering
Sydney,12/04/2019,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,5,7,2,4,"2,4",2.5,5,1.566324447,-0.592334877,4.066324447,4.407665123,4.066324447,4.407665123,Design Skills
Sydney,12/04/2019,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1,0,2,5,6,4,"6,4",7.5,5,-0.751036577,-0.230361625,6.748963423,4.769638375,6.748963423,4.769638375,IT Management
Sydney,12/04/2019,1,0,0,1,1,1,1,1,0,0,0,0,1,0,1,1,2,5,4,5,"4,5",5,6.25,-0.918179535,-1.030092232,4.081820465,5.219907768,4.081820465,5.219907768,software engineering
Sydney,12/04/2019,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,1,1,1,7,1,"7,1",8.75,1.25,0.57299449,0.907008527,9.32299449,2.157008527,9.32299449,2.157008527,IT Management
Sydney,12/04/2019,1,1,1,0,0,0,0,0,1,1,1,0,0,1,0,1,3,3,4,4,"4,4",5,5,-0.752455344,1.385977254,4.247544656,6.385977254,4.247544656,6.385977254,software engineering
Sydney,12/04/2019,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,10,4,2,"4,2",5,2.5,1.413078994,1.496898818,6.413078994,3.996898818,6.413078994,3.996898818,IT Management
Sydney,12/04/2019,1,0,0,1,0,0,1,1,1,1,1,1,1,0,1,0,2,4,4,6,"4,6",5,7.5,0.683643493,-0.368380208,5.683643493,7.131619792,5.683643493,7.131619792,Social marketing
Sydney,12/04/2019,1,0,0,1,1,0,1,0,1,1,1,0,1,0,1,1,2,7,3,7,"3,7",3.75,8.75,-0.193990958,0.27278912,3.556009042,9.02278912,3.556009042,9.02278912,software engineering
Sydney,12/04/2019,1,0,1,0,1,0,1,1,1,1,1,0,1,0,0,1,5,6,3,7,"3,7",3.75,8.75,-1.471093507,-0.919337352,2.278906493,7.830662648,2.278906493,7.830662648,software engineering
Sydney,12/04/2019,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1,0,1,1,3,6,"3,6",3.75,7.5,1.031652951,-1.238518412,4.781652951,6.261481588,4.781652951,6.261481588,software engineering
Sydney,12/04/2019,1,1,1,0,0,0,0,0,1,0,1,1,0,0,1,1,6,1,3,5,"3,5",3.75,6.25,1.126073587,-0.302086538,4.876073587,5.947913462,4.876073587,5.947913462,software engineering
Sydney,12/04/2019,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,3,7,1,3,"1,3",1.25,3.75,1.241515562,1.301623362,2.491515562,5.051623362,2.491515562,5.051623362,software engineering
Sydney,12/04/2019,0,1,0,0,1,1,1,1,1,0,0,0,1,0,0,0,5,6,3,4,"3,4",3.75,5,-0.693488593,-0.95917832,3.056511407,4.04082168,3.056511407,4.04082168,Design Skills
Sydney,12/04/2019,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,1,7,5,4,3,"4,3",5,3.75,0.885688169,-0.121442252,5.885688169,3.628557748,5.885688169,3.628557748,IT Management
Sydney,12/04/2019,1,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1,3,1,5,7,"5,7",6.25,8.75,-0.076364765,-0.907762055,6.173635235,7.842237945,6.173635235,7.842237945,Social marketing
Sydney,12/04/2019,1,1,1,1,1,0,1,0,1,0,1,0,0,1,1,1,10,9,4,7,"4,7",5,8.75,-1.244590169,-1.2862069,3.755409831,7.4637931,3.755409831,7.4637931,software engineering
Sydney,12/04/2019,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0,1,2,1,3,4,"3,4",3.75,5,-0.262918124,0.591843554,3.487081876,5.591843554,3.487081876,5.591843554,software engineering
Sydney,12/04/2019,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,0,4,5,4,3,"4,3",5,3.75,1.095022737,1.314751613,6.095022737,5.064751613,6.095022737,5.064751613,Social marketing
Sydney,12/04/2019,1,1,1,0,0,1,0,0,0,1,1,0,1,0,0,1,3,7,4,4,"4,4",5,5,-1.048372328,1.393478608,3.951627672,6.393478608,3.951627672,6.393478608,software engineering
Sydney,12/04/2019,1,1,0,1,1,0,0,0,1,0,0,1,1,1,1,0,4,6,4,5,"4,5",5,6.25,0.844284049,-1.414004525,5.844284049,4.835995475,5.844284049,4.835995475,IT Management
Sydney,12/04/2019,1,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,3,4,3,"4,3",5,3.75,1.258836377,-0.859057282,6.258836377,2.890942718,6.258836377,2.890942718,IT Management
Sydney,12/04/2019,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,3,1,4,3,"4,3",5,3.75,0.219977084,0.557731916,5.219977084,4.307731916,5.219977084,4.307731916,IT Management
Sydney,12/04/2019,0,1,0,0,1,0,1,1,0,0,0,1,1,1,0,0,5,0,4,3,"4,3",5,3.75,0.73701043,0.515558031,5.73701043,4.265558031,5.73701043,4.265558031,IT Management
Sydney,12/04/2019,1,0,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1,6,5,4,"5,4",6.25,5,-0.395869322,0.020699906,5.854130678,5.020699906,5.854130678,5.020699906,Social marketing
Sydney,12/04/2019,0,1,1,0,1,0,1,1,1,0,1,1,0,1,1,1,8,2,5,6,"5,6",6.25,7.5,0.893570986,-1.135827686,7.143570986,6.364172314,7.143570986,6.364172314,Social marketing
Sydney,12/04/2019,1,1,1,0,1,0,0,1,1,1,1,0,0,1,0,0,9,6,4,5,"4,5",5,6.25,-0.723041402,-1.287578496,4.276958598,4.962421504,4.276958598,4.962421504,Design Skills
Sydney,12/04/2019,0,1,1,0,1,0,1,1,1,1,0,0,0,1,0,1,0,0,5,4,"5,4",6.25,5,0.897169558,-1.400299083,7.147169558,3.599700917,7.147169558,3.599700917,IT Management
Sydney,12/04/2019,1,1,0,0,0,1,0,1,1,1,0,1,0,1,1,1,0,8,7,3,"7,3",8.75,3.75,0.68491521,-1.188803895,9.43491521,2.561196105,9.43491521,2.561196105,IT Management
Sydney,12/04/2019,1,0,1,0,1,1,0,1,1,0,0,1,0,1,0,0,8,5,4,4,"4,4",5,5,-0.147216082,0.189958574,4.852783918,5.189958574,4.852783918,5.189958574,software engineering
Sydney,12/04/2019,1,0,1,1,1,0,1,0,1,1,1,0,1,0,0,1,6,5,3,7,"3,7",3.75,8.75,-0.374252478,-0.44867989,3.375747522,8.30132011,3.375747522,8.30132011,software engineering
Sydney,12/04/2019,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,2,5,5,0,"5,0",6.25,0,1.579105945,-0.515094226,7.829105945,-0.515094226,7.829105945,0.515094226,IT Management
Sydney,12/04/2019,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,0,7,1,4,5,"4,5",5,6.25,0.667047025,-1.575401408,5.667047025,4.674598592,5.667047025,4.674598592,IT Management
Sydney,12/04/2019,1,0,0,1,0,0,1,1,1,1,0,0,1,0,0,1,5,8,4,4,"4,4",5,5,-1.199385115,0.419965655,3.800614885,5.419965655,3.800614885,5.419965655,software engineering
Sydney,12/04/2019,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,4,6,3,3,"3,3",3.75,3.75,1.140521127,1.561401243,4.890521127,5.311401243,4.890521127,5.311401243,software engineering
Sydney,12/04/2019,0,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,10,6,6,3,"6,3",7.5,3.75,1.425818268,-0.222121697,8.925818268,3.527878303,8.925818268,3.527878303,IT Management
Sydney,12/04/2019,0,1,1,0,1,0,1,1,1,0,1,1,0,1,1,0,0,6,4,6,"4,6",5,7.5,1.118497282,1.596318001,6.118497282,9.096318001,6.118497282,9.096318001,Social marketing
Sydney,12/04/2019,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,10,9,6,5,"6,5",7.5,6.25,-1.590727669,-1.241420519,5.909272331,5.008579481,5.909272331,5.008579481,Social marketing
Sydney,12/04/2019,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,5,2,6,"2,6",2.5,7.5,0.361055481,1.576331619,2.861055481,9.076331619,2.861055481,9.076331619,software engineering
Sydney,12/04/2019,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,6,10,2,4,"2,4",2.5,5,0.122098064,-0.094762264,2.622098064,4.905237736,2.622098064,4.905237736,Design Skills
Sydney,12/04/2019,0,1,1,1,0,0,1,1,1,0,1,0,0,0,0,1,5,1,4,4,"4,4",5,5,0.510610853,-0.048651626,5.510610853,4.951348374,5.510610853,4.951348374,IT Management
Sydney,12/04/2019,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,9,2,3,5,"3,5",3.75,6.25,0.783497128,-0.261581075,4.533497128,5.988418925,4.533497128,5.988418925,software engineering
Sydney,12/04/2019,1,0,0,1,1,1,0,1,0,1,0,1,1,0,1,0,4,0,5,4,"5,4",6.25,5,0.478915552,-0.19202871,6.728915552,4.80797129,6.728915552,4.80797129,IT Management
Sydney,12/04/2019,1,0,1,1,0,1,0,0,1,0,1,1,1,1,0,0,10,8,4,5,"4,5",5,6.25,-0.424124188,0.850826182,4.575875812,7.100826182,4.575875812,7.100826182,software engineering
Sydney,12/04/2019,1,0,0,0,0,1,1,1,0,0,1,1,1,0,1,0,10,0,3,5,"3,5",3.75,6.25,-0.695157748,1.336144275,3.054842252,7.586144275,3.054842252,7.586144275,software engineering
Sydney,12/04/2019,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,6,6,1,3,"1,3",1.25,3.75,1.018542915,1.279495895,2.268542915,5.029495895,2.268542915,5.029495895,software engineering
Sydney,12/04/2019,1,1,1,0,0,1,0,1,1,1,1,0,1,1,0,0,2,2,5,5,"5,5",6.25,6.25,1.571439436,-0.520915547,7.821439436,5.729084453,7.821439436,5.729084453,Social marketing
Sydney,12/04/2019,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,9,6,3,2,"3,2",3.75,2.5,0.476175733,0.294848378,4.226175733,2.794848378,4.226175733,2.794848378,Design Skills
Sydney,12/04/2019,1,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1,8,6,6,4,"6,4",7.5,5,1.557711457,1.095786454,9.057711457,6.095786454,9.057711457,6.095786454,Social marketing
Sydney,12/04/2019,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0,1,10,8,4,4,"4,4",5,5,0.056907322,1.21528352,5.056907322,6.21528352,5.056907322,6.21528352,Social marketing
Sydney,12/04/2019,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,10,6,3,2,"3,2",3.75,2.5,0.821604689,1.006953872,4.571604689,3.506953872,4.571604689,3.506953872,Design Skills
Sydney,12/04/2019,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,5,7,5,5,"5,5",6.25,6.25,0.538928784,1.144306979,6.788928784,7.394306979,6.788928784,7.394306979,Social marketing
Sydney,12/04/2019,1,1,0,0,0,0,1,0,0,1,1,1,0,0,1,1,5,0,4,4,"4,4",5,5,-1.173092063,-1.476073786,3.826907937,3.523926214,3.826907937,3.523926214,Design Skills
Sydney,12/04/2019,1,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,3,2,5,5,"5,5",6.25,6.25,-1.549888445,-1.190630749,4.700111555,5.059369251,4.700111555,5.059369251,software engineering
Sydney,12/04/2019,0,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,2,2,4,5,"4,5",5,6.25,-1.553037466,0.882425817,3.446962534,7.132425817,3.446962534,7.132425817,software engineering
Sydney,12/04/2019,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,2,8,3,4,"3,4",3.75,5,1.180364877,1.492577537,4.930364877,6.492577537,4.930364877,6.492577537,software engineering
Sydney,12/04/2019,1,0,1,0,1,1,1,1,1,0,0,1,0,1,0,0,8,5,4,5,"4,5",5,6.25,-1.036465833,-1.504829125,3.963534167,4.745170875,3.963534167,4.745170875,Design Skills
Sydney,12/04/2019,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,4,4,5,2,"5,2",6.25,2.5,1.122718251,1.423673092,7.372718251,3.923673092,7.372718251,3.923673092,IT Management
Sydney,12/04/2019,1,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,10,7,5,5,"5,5",6.25,6.25,0.421547758,0.593681303,6.671547758,6.843681303,6.671547758,6.843681303,Social marketing
Sydney,12/04/2019,1,1,0,0,1,1,0,1,0,1,0,1,1,1,1,0,9,5,6,4,"6,4",7.5,5,-1.107415254,-0.059481935,6.392584746,4.940518065,6.392584746,4.940518065,IT Management
Sydney,12/04/2019,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,10,8,4,2,"4,2",5,2.5,1.519869203,-1.368385458,6.519869203,1.131614542,6.519869203,1.131614542,IT Management
Sydney,12/04/2019,0,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1,7,7,6,3,"6,3",7.5,3.75,-0.453524268,-0.470829429,7.046475732,3.279170571,7.046475732,3.279170571,IT Management
Sydney,12/04/2019,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,7,3,2,2,"2,2",2.5,2.5,-1.170089784,-1.027441308,1.329910216,1.472558692,1.329910216,1.472558692,Design Skills
Sydney,12/04/2019,0,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0,3,7,3,3,"3,3",3.75,3.75,0.830971721,-0.923167772,4.580971721,2.826832228,4.580971721,2.826832228,Design Skills
Sydney,12/04/2019,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,8,0,4,4,"4,4",5,5,-0.929006964,1.263715399,4.070993036,6.263715399,4.070993036,6.263715399,software engineering
Sydney,12/04/2019,0,1,1,0,0,1,0,1,0,1,1,1,1,1,0,1,0,4,7,3,"7,3",8.75,3.75,1.130920361,-0.616667016,9.880920361,3.133332984,9.880920361,3.133332984,IT Management
Sydney,12/04/2019,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,10,10,3,2,"3,2",3.75,2.5,-0.626484653,0.352104208,3.123515347,2.852104208,3.123515347,2.852104208,Design Skills
Sydney,12/04/2019,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,1,3,2,5,2,"5,2",6.25,2.5,-0.644478688,-0.71596004,5.605521312,1.78403996,5.605521312,1.78403996,IT Management
Sydney,12/04/2019,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,5,3,3,"3,3",3.75,3.75,0.34442285,0.041642322,4.09442285,3.791642322,4.09442285,3.791642322,Design Skills
Sydney,12/04/2019,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,3,5,2,3,"2,3",2.5,3.75,1.001017415,0.072684751,3.501017415,3.822684751,3.501017415,3.822684751,Design Skills
Sydney,12/04/2019,1,1,1,0,1,0,1,0,0,1,1,0,1,1,0,0,4,5,3,6,"3,6",3.75,7.5,0.212808243,-0.099669175,3.962808243,7.400330825,3.962808243,7.400330825,software engineering
Sydney,12/04/2019,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,1,3,8,4,3,"4,3",5,3.75,0.83873315,0.664602475,5.83873315,4.414602475,5.83873315,4.414602475,IT Management
Sydney,12/04/2019,0,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0,1,3,4,5,"4,5",5,6.25,0.987227716,-0.854055225,5.987227716,5.395944775,5.987227716,5.395944775,Social marketing
Sydney,12/04/2019,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,8,8,2,4,"2,4",2.5,5,0.150796307,0.819929026,2.650796307,5.819929026,2.650796307,5.819929026,software engineering
Sydney,12/04/2019,1,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,7,2,3,4,"3,4",3.75,5,-0.309273004,-0.116569927,3.440726996,4.883430073,3.440726996,4.883430073,Design Skills
Sydney,12/04/2019,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,3,1,"3,1",3.75,1.25,0.268080651,0.720284555,4.018080651,1.970284555,4.018080651,1.970284555,Design Skills
Sydney,12/04/2019,1,1,1,0,1,0,0,1,1,0,1,1,1,1,1,0,3,6,4,7,"4,7",5,8.75,-0.165762008,-0.990787795,4.834237992,7.759212205,4.834237992,7.759212205,software engineering
Sydney,12/04/2019,1,1,1,1,0,0,0,1,0,1,1,0,1,1,1,1,5,5,6,5,"6,5",7.5,6.25,-0.908286904,0.194682743,6.591713096,6.444682743,6.591713096,6.444682743,Social marketing
Sydney,12/04/2019,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,2,7,5,"7,5",8.75,6.25,-1.110162668,-1.329111177,7.639837332,4.920888823,7.639837332,4.920888823,IT Management
Sydney,12/04/2019,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,6,8,2,2,"2,2",2.5,2.5,-0.194651474,-0.692191834,2.305348526,1.807808166,2.305348526,1.807808166,Design Skills
Sydney,12/04/2019,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,7,9,3,5,"3,5",3.75,6.25,0.533355343,-1.458088927,4.283355343,4.791911073,4.283355343,4.791911073,Design Skills
Sydney,12/04/2019,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,5,1,3,5,"3,5",3.75,6.25,-0.357433927,0.567122707,3.392566073,6.817122707,3.392566073,6.817122707,software engineering
Sydney,12/04/2019,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1,1,8,10,4,6,"4,6",5,7.5,-0.899452793,0.39249728,4.100547207,7.89249728,4.100547207,7.89249728,software engineering
Sydney,12/04/2019,1,0,0,1,0,1,0,1,0,1,1,1,0,1,0,0,4,7,6,2,"6,2",7.5,2.5,-0.499287467,-1.030176443,7.000712533,1.469823557,7.000712533,1.469823557,IT Management
